path,mode,rows,signature,before_sha256,after_sha256,after_signature,passed
processing/Processing/output/paper/raw/party_district_accounting_all_years.csv,full_csv,2673,c4f3237be31f872f3bbd6fd867d2f247b7f394a849c91cdc40a49d3634bc0fb3,b496b486f58729996f0ec12e3e1b76c10dd1714d81b81a4204e0a47c6d6c73d1,b496b486f58729996f0ec12e3e1b76c10dd1714d81b81a4204e0a47c6d6c73d1,c4f3237be31f872f3bbd6fd867d2f247b7f394a849c91cdc40a49d3634bc0fb3,True
processing/Processing/output/paper/raw/party_seat_differentials_2014.csv,full_csv,32,78faca22bb5c9f46da642db17f05cb4f06b805838d92e3a4681063ae004d3741,838ee51c4d4b65301c6808169257183ece73f0f0b4fe30a0cd702b873d64fb92,838ee51c4d4b65301c6808169257183ece73f0f0b4fe30a0cd702b873d64fb92,78faca22bb5c9f46da642db17f05cb4f06b805838d92e3a4681063ae004d3741,True
processing/Processing/output/paper/raw/party_seat_differentials_2018.csv,full_csv,35,f8472e474d7d3330ff054a17f1b06be0f188f6676720c80e9902eec6375f4be2,aa17ee88ad9592bc9276107363cc2944983eef213de2ac0d3d19c40308d1f3a1,aa17ee88ad9592bc9276107363cc2944983eef213de2ac0d3d19c40308d1f3a1,f8472e474d7d3330ff054a17f1b06be0f188f6676720c80e9902eec6375f4be2,True
processing/Processing/output/paper/raw/party_seat_differentials_2022.csv,full_csv,32,f9c23e6c97b16bae0802dd6f464215e726e605026cc0a299b080e671632aeb1b,1f81215c1dbfd5ee2c05cce5561a4f2c7dbcb97b6e7dc44b680b3737f70e5cd6,1f81215c1dbfd5ee2c05cce5561a4f2c7dbcb97b6e7dc44b680b3737f70e5cd6,f9c23e6c97b16bae0802dd6f464215e726e605026cc0a299b080e671632aeb1b,True
processing/Processing/output/paper/raw/party_seat_differentials_all_years.csv,full_csv,99,0770260d8996560da146077a35c44d3949300d107b5ae84017c6a088928f90a4,fea053e5b41f327c7a0fe5cdc0e3b4ed5623d7ef9f090d58fad133c292a1cabf,fea053e5b41f327c7a0fe5cdc0e3b4ed5623d7ef9f090d58fad133c292a1cabf,0770260d8996560da146077a35c44d3949300d107b5ae84017c6a088928f90a4,True
processing/Processing/output/paper/tables/ideological_universe_comparison.csv,full_csv,12,caf81f94ae0143e86bb662b62eaab37756cefb175c22652fb0e031b7192d5121,daa94e0cfe9560560b205c89d608f397cb141a18f0cae0753aee64cbec141a42,daa94e0cfe9560560b205c89d608f397cb141a18f0cae0753aee64cbec141a42,caf81f94ae0143e86bb662b62eaab37756cefb175c22652fb0e031b7192d5121,True
processing/Processing/output/paper/tables/ideology_k_gap_summary.csv,full_csv,6,caf08bc9fd5197184fb1c61cf968ec479aa95f21edffc615c750aeb2f0b66592,9458fb847b888ea0db7a837c8db46cd1e45f0e72a595d5c822208edb3560b4fc,9458fb847b888ea0db7a837c8db46cd1e45f0e72a595d5c822208edb3560b4fc,caf08bc9fd5197184fb1c61cf968ec479aa95f21edffc615c750aeb2f0b66592,True
processing/Processing/output/paper/tables/ideology_k_gap_summary_all_parties.csv,full_csv,6,99bc2a2a6ca8510e4cb020947f16b671dddfb44599b0c80d2ef70538ec0bbdc9,274c5db2e054527a208c9dc5d71e43a3a8992dbea2f4e1285b8b7ad693071995,274c5db2e054527a208c9dc5d71e43a3a8992dbea2f4e1285b8b7ad693071995,99bc2a2a6ca8510e4cb020947f16b671dddfb44599b0c80d2ef70538ec0bbdc9,True
processing/Processing/output/paper/tables/prose_analysis_summaries.csv,ideological_summaries,128,f17d495f2b066ff7641ea45d900aff789b1da9ed69fde8d8ccde834733631bd9,442c9e3d6e5870221c95065fae72bb258c84f7eb4d00ef2cce6330c3c4ffecb0,9961829a7ac1078e02a2216f5f707fddca4350339eb57b4a6ee312cdefd9908e,f17d495f2b066ff7641ea45d900aff789b1da9ed69fde8d8ccde834733631bd9,True
processing/Processing/output/paper/tables/report/party_fragmentation_summary.csv,full_csv,3,6630366fbe438889f438f8469929f50eab34e9c617b475f61c13754e26afb2a8,31fbaa1f8694713df15d92514d9b36d354e85dcde8e1eaf889c5ef88576b38a2,31fbaa1f8694713df15d92514d9b36d354e85dcde8e1eaf889c5ef88576b38a2,6630366fbe438889f438f8469929f50eab34e9c617b475f61c13754e26afb2a8,True
processing/Processing/output/paper/tables/report/party_size_correlations.csv,full_csv,4,cb46c870476f48f57f683850544ea44add205bc9c6de9ec0c605955b5ad2c0cf,abf6bf466beee43fac59c4552e380d06fe4efd77a40c8a839250bb6688ca5332,abf6bf466beee43fac59c4552e380d06fe4efd77a40c8a839250bb6688ca5332,cb46c870476f48f57f683850544ea44add205bc9c6de9ec0c605955b5ad2c0cf,True
processing/Processing/output/paper/tables/report/party_size_groups.csv,full_csv,16,a567ef6c81d14d81653be2ad50dc67cad5b631666cfdc7d558593e67ece21911,0ee03a2722a0a6f09180698efcaac9b6a53f371433570129fb482be0729afbda,0ee03a2722a0a6f09180698efcaac9b6a53f371433570129fb482be0729afbda,a567ef6c81d14d81653be2ad50dc67cad5b631666cfdc7d558593e67ece21911,True
processing/Processing/output/paper/tables/table_05_ideological_interval_summary_by_election.csv,full_csv,3,f9eaa5c98748cea8ce6ec79349665830b88b77091fd07752efd485ef19587dee,080e419d8ada83403a8815a43f163bcfd1a6d523ceee57f7680c96c9bb92f04a,080e419d8ada83403a8815a43f163bcfd1a6d523ceee57f7680c96c9bb92f04a,f9eaa5c98748cea8ce6ec79349665830b88b77091fd07752efd485ef19587dee,True
processing/Processing/output/paper/tables/table_06_minimal_ideological_interval_inversions.csv,full_csv,7,abab43d7b78fa62c34a92914d200b1e33a30e5325cb0f6360354042079ffc78d,f72c18afb9c0077ba54c5b74fec54a119b54100c00149adb5a9d2476c19bf560,f72c18afb9c0077ba54c5b74fec54a119b54100c00149adb5a9d2476c19bf560,abab43d7b78fa62c34a92914d200b1e33a30e5325cb0f6360354042079ffc78d,True
processing/Processing/output/paper/tables/table_accounting_focal_cases.csv,ideological_slice,4,4038a8937b77df015d763b8e00f326ecbab354f98b36484d1457868932aed92d,089b9a1b8a0ef4f92ad7211042a470545fc3eb227e44b52492c8e43f65a93278,c6aaf543a6d5cc831805d924dd70ccdab43350aaa83ae2dfecd6378e7c75e58f,4038a8937b77df015d763b8e00f326ecbab354f98b36484d1457868932aed92d,True
processing/Processing/output/paper/tables/table_accounting_gross_components.csv,ideological_slice,16,91ea05e9a04e5102ef03b2a3084a2a4031d8dd8bc98efd55377f2832d35e0823,1c9d6d6ac7f58fba041d805d0ec57a356842c7b1d8ced7b42d8ca9ccc5604988,f4c40c588352803d735e792bf7e2693052272764c034474d507ba55dab453f74,91ea05e9a04e5102ef03b2a3084a2a4031d8dd8bc98efd55377f2832d35e0823,True
processing/Processing/output/paper/tables/table_accounting_minimal_ideological.csv,full_csv,7,09dd680d2ab1be11b85e7d18d760f64a22fe3f3e4e77e61f24032fa97e40d74b,ffca4ebf847f47a4902423a2c30fdbd3b4476dce3effefc4e17b32ef20c33a31,ffca4ebf847f47a4902423a2c30fdbd3b4476dce3effefc4e17b32ef20c33a31,09dd680d2ab1be11b85e7d18d760f64a22fe3f3e4e77e61f24032fa97e40d74b,True
processing/Processing/output/paper/tables/table_appendix_ideology_order.csv,full_csv,81,c6fc684ae5544cae875ed71aabbd34d8a6d5406a83c31a13b5245e47db0ccff9,c48850338378f42b5f9a368ed10e5e79bb85d3972dcf8c65d6e5a2dcf13262dc,c48850338378f42b5f9a368ed10e5e79bb85d3972dcf8c65d6e5a2dcf13262dc,c6fc684ae5544cae875ed71aabbd34d8a6d5406a83c31a13b5245e47db0ccff9,True
processing/Processing/output/paper/tables/table_coalition_party_component_extremes.csv,ideological_slice,7,ca81ee3cd9ee80f30acf21e8b506c0978ab3e0d7ac0d9814a90ebc93f5834659,66f1fa661f3c18abb6b3b54d585c39589b08e9ebaa1ccaabd76b9371ec07837f,b5939dc4215c04e715c7eaf80198112655e7511ae029bb082051dbb74c1eaa28,ca81ee3cd9ee80f30acf21e8b506c0978ab3e0d7ac0d9814a90ebc93f5834659,True
processing/Processing/output/paper/tables/table_coalition_party_contributions.csv,ideological_slice,7,fbdfad38a49bd1bf342ba9de23f03ac020465b588e6be331d20f6b7520ff70ec,f6b10b304c3f0dc64338f2be21138c2e0a87c6df713dd482653ce2dd6495b597,1c60dd8d9331d2df9e8f709b93c435d9e1d09e737acd1511e32ef24a4351d998,fbdfad38a49bd1bf342ba9de23f03ac020465b588e6be331d20f6b7520ff70ec,True
processing/Processing/output/decomposition/all_parties/figure_data/accounting_district_electoral_weight.csv,full_csv,81,2851bdb4c164163902cc382641671b119a60c65e2fa1e7b1fae5aba14b271d24,ab1fa8ab3fa0044a461af3ad686e52f3818112c8d22cc5f319253e684c015ff4,ab1fa8ab3fa0044a461af3ad686e52f3818112c8d22cc5f319253e684c015ff4,2851bdb4c164163902cc382641671b119a60c65e2fa1e7b1fae5aba14b271d24,True
processing/Processing/output/decomposition/all_parties/figure_data/accounting_state_weighting_anatomy.csv,ideological_slice,3,7c876bcc1a4ca8c7fd718180916ed685115221809d2ee0f21fd2be55d1318348,9da571283e5eacd0695d17bbbd7d98d041f7b928f3238e63af6622b7fb30ca0a,b781c6d3cbf0ebefe1501139fb2bf54aef01a0f71f5c52208aca308343dbdf57,7c876bcc1a4ca8c7fd718180916ed685115221809d2ee0f21fd2be55d1318348,True
processing/Processing/output/decomposition/all_parties/raw/accounting_all_inversion_decomposition.csv,ideological_slice,14,2b9fb3b2a51eb71578e38c8641fd928364328a7c46852374dc625bdf8a2504fd,af9274302be8e38cac6ba9ef5cb0d6de8529620aef011b799e3abe01f185852c,0dde4efc761a0622130f2e8d156624d402758d15f89162eaa7892cbdbbd09a61,2b9fb3b2a51eb71578e38c8641fd928364328a7c46852374dc625bdf8a2504fd,True
processing/Processing/output/decomposition/all_parties/raw/accounting_focal_case_decomposition.csv,ideological_slice,3,050c1628b46a6cbe524f7576e974410ef1f724b08ef523f30276b66205cfc3e0,7c9e80d621eb14b8c213b04ae03edc12e08939dfa7f4ae6a812a9a0c80dc2650,c6a4954c7d5d019ca9be992c85a4d49938e11b29c765f94a8ea4fc1229f0a0a8,050c1628b46a6cbe524f7576e974410ef1f724b08ef523f30276b66205cfc3e0,True
processing/Processing/output/decomposition/all_parties/raw/accounting_focal_party_contributions.csv,ideological_slice,37,736a205f3f030c8778b2f58ee7ac01162109f29caa39486ad3a9b3cd6984adbd,b84e4f2ac8dc81e4b72bda2e44190608cf4d9420a032bd0eea0b5e45b93f49d1,45534108f48c23c71becc91c0eb9441fec60a94c3d90b65248e5666384e18a48,736a205f3f030c8778b2f58ee7ac01162109f29caa39486ad3a9b3cd6984adbd,True
processing/Processing/output/decomposition/all_parties/raw/accounting_focal_party_state_contributions.csv,ideological_slice,999,46f9f3c59600256ad5d6e359a1fb8dbf6bd02118f0132ea6e489790f0336b1bb,ca357ad1cf2a8fad75a555bfe63fb28495c77450ad881e0d8023c8ee9f404868,50435e06a2b9ad35960a54109038b091ca2d83535a6227e6c3edf1f95ef6bb3f,46f9f3c59600256ad5d6e359a1fb8dbf6bd02118f0132ea6e489790f0336b1bb,True
processing/Processing/output/decomposition/all_parties/raw/accounting_focal_state_contributions.csv,ideological_slice,81,206f0d5ca55886725e88ebf3ad4f9d1079d91c60bca3370beca128462b253b8d,32069f226381742b14da33c73741b83d36726c82c41ad63a948e6346741c1dfe,fb13f34b30ba3f02cebc0428385712fb987c35d5c9bf8ec455519bfa924a1f87,206f0d5ca55886725e88ebf3ad4f9d1079d91c60bca3370beca128462b253b8d,True
processing/Processing/output/decomposition/all_parties/raw/accounting_gross_component_concentration.csv,ideological_slice,18,9e0770bb06503ee2667621038e5105b1c0db0ae79688c43d8da9b9b1dee40805,6888e2d97adfa7137fb590e680318e7176f5ae8792d4f42514e1bad91c25031e,3c94e5ed097949b9d24ad60a56c9a957b16f9dd4ac5b55dedc169d5875feb429,9e0770bb06503ee2667621038e5105b1c0db0ae79688c43d8da9b9b1dee40805,True
processing/Processing/output/decomposition/all_parties/raw/accounting_minimal_ideological_decomposition.csv,full_csv,6,f13d34ac7311773ad3d1b4c6891517134503c632869cac4cf6cfdc6e65cc678d,d312e53b13f467df765607f9ef50202de1f12d3bb268932fbef059d11aa6b704,d312e53b13f467df765607f9ef50202de1f12d3bb268932fbef059d11aa6b704,f13d34ac7311773ad3d1b4c6891517134503c632869cac4cf6cfdc6e65cc678d,True
processing/Processing/output/decomposition/all_parties/raw/coalition_party_contribution_summary.csv,ideological_slice,14,5dd121f809613eab4fbf47aa3a771e4e49606d33f61294468bc5434a27a66356,218db15d38a80b63430b7b3c8748ef2da36a479c260451df75e68420264c8e3c,638a9eea6969cec532437bf7020ef191e02588750c87985813b42cc68173dcf3,5dd121f809613eab4fbf47aa3a771e4e49606d33f61294468bc5434a27a66356,True
processing/Processing/output/decomposition/all_parties/raw/coalition_party_contributions.csv,ideological_slice,182,9b16d9f202e1520f48ed6a2565887e23bfccc14bcfeab53a24692d07ac295838,9e11605e5a6b661cb2769241f0a773660701fdeedbe10ac341288104b33b9109,cb78a37a7f45726755bb8c3edd71bbfd8209d9b4eb9bad7fd1d6387d1321a281,9b16d9f202e1520f48ed6a2565887e23bfccc14bcfeab53a24692d07ac295838,True
processing/Processing/output/decomposition/all_parties/tables/table_accounting_focal_cases.csv,ideological_slice,3,050c1628b46a6cbe524f7576e974410ef1f724b08ef523f30276b66205cfc3e0,7c9e80d621eb14b8c213b04ae03edc12e08939dfa7f4ae6a812a9a0c80dc2650,c6a4954c7d5d019ca9be992c85a4d49938e11b29c765f94a8ea4fc1229f0a0a8,050c1628b46a6cbe524f7576e974410ef1f724b08ef523f30276b66205cfc3e0,True
processing/Processing/output/decomposition/all_parties/tables/table_accounting_gross_components.csv,ideological_slice,12,c69aec7dab4391e96ad10f09fd7bd2b843d3cfb7908bebfac66aeb4e6b41c478,cebe198c77d2d3c5a0a222f8687dbaf106fca6b3ca4fbbb1d8980d3e030702d1,2f9fc72bd6cbca91f5ddada9e2ace850db3b8ccebccb0db384d966244c49014b,c69aec7dab4391e96ad10f09fd7bd2b843d3cfb7908bebfac66aeb4e6b41c478,True
processing/Processing/output/decomposition/all_parties/tables/table_accounting_minimal_ideological.csv,full_csv,6,f13d34ac7311773ad3d1b4c6891517134503c632869cac4cf6cfdc6e65cc678d,d312e53b13f467df765607f9ef50202de1f12d3bb268932fbef059d11aa6b704,d312e53b13f467df765607f9ef50202de1f12d3bb268932fbef059d11aa6b704,f13d34ac7311773ad3d1b4c6891517134503c632869cac4cf6cfdc6e65cc678d,True
processing/Processing/output/decomposition/all_parties/tables/table_coalition_party_component_extremes.csv,ideological_slice,6,dcea638303cafee9334b86385f2055b9bbb82225b1e115ac8781adf70579ebd8,a5847fc1c1d2f26e9a5ee983af5f604765422c701837fd402bd710f142c6b08e,3448f862ad39aac6f2c6e9dbe5f176dfe676835477e51aa15cdd32e7ed334e54,dcea638303cafee9334b86385f2055b9bbb82225b1e115ac8781adf70579ebd8,True
processing/Processing/output/decomposition/all_parties/tables/table_coalition_party_contributions.csv,ideological_slice,6,3bf47c06d749de327400479824fa06174788fc6f1634061f5b5bd195d28441be,326d7ffe58a1bf90096e151b57ed853407630e7ff6a187c86e8b06cf679d3d98,bf58876c47d1e31de449318d7345bbb6ef582154b66cf9935e9f134a91dae99a,3bf47c06d749de327400479824fa06174788fc6f1634061f5b5bd195d28441be,True
processing/Processing/output/decomposition/audit/coalition_party_contribution_checks.csv,ideological_slice,12,a2b377f1ff8658b6e63b5de954cc0223833f81b6adde813da2cc306e18ca015f,37ddcdc97c7b8f18d67433b82bb8ffb2e65e05fa4f4f898c6b06ee6bbba29bc8,05f41d964795a8fc1ab3b4a426368f26e221ec027479d47463eb9c10e2f89fb6,a2b377f1ff8658b6e63b5de954cc0223833f81b6adde813da2cc306e18ca015f,True
processing/Processing/output/decomposition/audit/ideological_regression.csv,full_csv,3,313166d82b0dbc424acd30182ade1eeab65fed696624016adffd96249cb91e68,94cd433241652b715b146c41e92fc834617d92b5d6d766841f199d7eda2bb255,94cd433241652b715b146c41e92fc834617d92b5d6d766841f199d7eda2bb255,313166d82b0dbc424acd30182ade1eeab65fed696624016adffd96249cb91e68,True
processing/Processing/output/decomposition/figure_data/accounting_district_electoral_weight.csv,full_csv,81,2851bdb4c164163902cc382641671b119a60c65e2fa1e7b1fae5aba14b271d24,ab1fa8ab3fa0044a461af3ad686e52f3818112c8d22cc5f319253e684c015ff4,ab1fa8ab3fa0044a461af3ad686e52f3818112c8d22cc5f319253e684c015ff4,2851bdb4c164163902cc382641671b119a60c65e2fa1e7b1fae5aba14b271d24,True
processing/Processing/output/decomposition/figure_data/accounting_state_weighting_anatomy.csv,ideological_slice,4,9c6ea879d64567531e6699746b77404b2835be9ed211d90b4d6150e2134f365d,f85f32b8dd0d0329cbd9db9c94938a5566948683e35c92a892f0c36163cc833c,f955cd6f770f282f1acecbeaff55808d5d5d6e7268a27a23b78e52ed836b110b,9c6ea879d64567531e6699746b77404b2835be9ed211d90b4d6150e2134f365d,True
processing/Processing/output/decomposition/raw/accounting_all_inversion_decomposition.csv,ideological_slice,12,754825088b553505b6b7fcf9d635534e10e6c70488950b5769f733db2c376b72,a591a97a9de2c647f652d3ae75a16016616c7b8784712be72d13f72d8f96b977,818907d18d1684ddc2e709714834de2b449a2c153508bf0dfb5c90ccc6c560f9,754825088b553505b6b7fcf9d635534e10e6c70488950b5769f733db2c376b72,True
processing/Processing/output/decomposition/raw/accounting_focal_case_decomposition.csv,ideological_slice,4,4038a8937b77df015d763b8e00f326ecbab354f98b36484d1457868932aed92d,089b9a1b8a0ef4f92ad7211042a470545fc3eb227e44b52492c8e43f65a93278,c6aaf543a6d5cc831805d924dd70ccdab43350aaa83ae2dfecd6378e7c75e58f,4038a8937b77df015d763b8e00f326ecbab354f98b36484d1457868932aed92d,True
processing/Processing/output/decomposition/raw/accounting_focal_party_contributions.csv,ideological_slice,44,86cee39d5599bb624af35ed874ba6188c063e50dd99b520e95cc90c02b4356c0,ea8b7bdb523b2758ec9a5a57b9ee07ed48a4325e979b36f56d2c3834f788a984,88da0d41fdbfd84d534992f8e5468d53193676faf7ba5df645a0e0d7d43befc8,86cee39d5599bb624af35ed874ba6188c063e50dd99b520e95cc90c02b4356c0,True
processing/Processing/output/decomposition/raw/accounting_focal_party_state_contributions.csv,ideological_slice,1188,c26a8334d51c6e7cd27e5f5df4a0c9e0d033c34c6ca8f13ad70d24164542763a,afc45e9aa502fe7853f1758a1209b848c1e195c2d5674813be41ec39cfeb8d75,b00e141963fce60f5817b2988f7bad4c93c24b5a0ae0408ceca8f8b8302e6c4f,c26a8334d51c6e7cd27e5f5df4a0c9e0d033c34c6ca8f13ad70d24164542763a,True
processing/Processing/output/decomposition/raw/accounting_focal_state_contributions.csv,ideological_slice,108,ba5e7491711fb62b166fd56a942fd2046e02ea1961413920398f279d9f0218bd,b003fcfcf55a60309b96a7ee21e7c1f06ea90fed089147a11738d53988e2f19d,3f1a5580bf3276242a928ae766bec5a31204be19006baeaccc31006ed4bb4974,ba5e7491711fb62b166fd56a942fd2046e02ea1961413920398f279d9f0218bd,True
processing/Processing/output/decomposition/raw/accounting_gross_component_concentration.csv,ideological_slice,24,7ba7f7701822f87395e3171c870bd7f915de1e9151696755b48a09487a75b53c,a78ea48732d690843ee89b2bf67fec84f8124d5c2d1000538ec6c023a96c8ff4,aa2af9d7d983556b23bfdbb47821bc20adc4da6ca1b0574dad72bcc0680e19c7,7ba7f7701822f87395e3171c870bd7f915de1e9151696755b48a09487a75b53c,True
processing/Processing/output/decomposition/raw/accounting_minimal_ideological_decomposition.csv,full_csv,7,09dd680d2ab1be11b85e7d18d760f64a22fe3f3e4e77e61f24032fa97e40d74b,ffca4ebf847f47a4902423a2c30fdbd3b4476dce3effefc4e17b32ef20c33a31,ffca4ebf847f47a4902423a2c30fdbd3b4476dce3effefc4e17b32ef20c33a31,09dd680d2ab1be11b85e7d18d760f64a22fe3f3e4e77e61f24032fa97e40d74b,True
processing/Processing/output/decomposition/raw/all_inversion_contribution_rankings.csv,ideological_slice,13236,9915bd21731c5abd5feaed8390bd1984ed637483c33b0488d184877ed9678fd7,db61634468bd578414001d53eaab585917cb54eb1516686432a3d3108636133e,f34eb7fd9d65bfa8af2231349805b3c33caf25079220b78fadbdad6ac2e623ec,9915bd21731c5abd5feaed8390bd1984ed637483c33b0488d184877ed9678fd7,True
processing/Processing/output/decomposition/raw/all_inversion_decomposition.csv,ideological_slice,12,a8d6c3859322aca3e7183fab2337df9ae14508cce2225389cb45322a1bd59ce2,ada4c3d9721598a3adb36573de7bdde27dcbb23853abd373e86244278c5e7816,b6f199c1e0a3f3659db85d7bc0d8d2ce6d7b28318cd8ecbb7c62a6be1b9f9074,a8d6c3859322aca3e7183fab2337df9ae14508cce2225389cb45322a1bd59ce2,True
processing/Processing/output/decomposition/raw/all_inversion_district_contributions.csv,ideological_slice,324,f4a28fffdcd8f63e9e1f4de9c2a8d3e8197d99faeea8c332a46ae07500681fe4,ac21b8d970afe2fb06cb4ae9bf774a4511606eb45c0342319881f3894c925918,fc7127920602a25d93737368d39de0f5f15d2a871c38079bd457d00056562615,f4a28fffdcd8f63e9e1f4de9c2a8d3e8197d99faeea8c332a46ae07500681fe4,True
processing/Processing/output/decomposition/raw/all_inversion_party_contributions.csv,ideological_slice,146,4f12dab9359a167be6fa4810080728e1c931db070408e70e5d3a8ea3a62af512,dca07c115e53b0e2b1438cac05b11a4273b6a6039c0eb94faa06980f9ae32ee2,075d099b0ef9c6b5002c175147d08380dfd75f751ff64a97347e227b42024b4b,4f12dab9359a167be6fa4810080728e1c931db070408e70e5d3a8ea3a62af512,True
processing/Processing/output/decomposition/raw/all_inversion_party_district_contributions.csv,ideological_slice,3942,7891326574dca2856d3dbf744960ba6e5810c15fe4eef4820d7433e3f7b4b042,2d7a98965a593e3082168a7369ed45d14836d5df31243f75dd37c9b0f0d6b7fc,0b018fb839af62b2f437b1114e5a4377ba0bebd0e6e07ed48d8d708fc192210c,7891326574dca2856d3dbf744960ba6e5810c15fe4eef4820d7433e3f7b4b042,True
processing/Processing/output/decomposition/raw/coalition_party_contribution_summary.csv,ideological_slice,12,3813c88df16f6a6546c4cfbe70b2e1c2eae84971d1362b6e9376cc15d296f535,c94cdd29cc31d85c87f66a44649c70df2c294a0e13887aa2b4867ed365ded348,bb97bb9b664b9c342e3987de8b06632bd1e70f3978a97887fca7a7871622292f,3813c88df16f6a6546c4cfbe70b2e1c2eae84971d1362b6e9376cc15d296f535,True
processing/Processing/output/decomposition/raw/coalition_party_contributions.csv,ideological_slice,146,e19f24219183252fd53b154f5b47d047c0d61275398d0a6c42f2a0d4a9260267,fbba16e23d7bc0541b423a022d6c3afb9e418ed88c3a0fc66e495633cf571a71,99097834a0479b27c03c636155097b82469a94263fc073a85fcc43c118ca8a4c,e19f24219183252fd53b154f5b47d047c0d61275398d0a6c42f2a0d4a9260267,True
processing/Processing/output/decomposition/raw/district_accounting_all_years.csv,full_csv,81,2f6cca0f847e64b9ae1441ed03de85c7a9b0a2cfdc04deb731bd3580b5bf6fbf,0c3e9df74ddd6e2006a8e37cd0fca51b1361dd06e36e0990fcb4f5cb6dc6d2c1,0c3e9df74ddd6e2006a8e37cd0fca51b1361dd06e36e0990fcb4f5cb6dc6d2c1,2f6cca0f847e64b9ae1441ed03de85c7a9b0a2cfdc04deb731bd3580b5bf6fbf,True
processing/Processing/output/decomposition/raw/ideological_inversion_decomposition.csv,full_csv,12,a8d6c3859322aca3e7183fab2337df9ae14508cce2225389cb45322a1bd59ce2,81d03a45669e3af3cbca73e4d655825e33c902abf81662324ae6b56773ff1d13,81d03a45669e3af3cbca73e4d655825e33c902abf81662324ae6b56773ff1d13,a8d6c3859322aca3e7183fab2337df9ae14508cce2225389cb45322a1bd59ce2,True
processing/Processing/output/decomposition/raw/ideological_inversion_district_contributions.csv,full_csv,324,f4a28fffdcd8f63e9e1f4de9c2a8d3e8197d99faeea8c332a46ae07500681fe4,df527104dac919af342018d561f1cebebdee7ecd6bd7105f0c18e2e8fc33bd8c,df527104dac919af342018d561f1cebebdee7ecd6bd7105f0c18e2e8fc33bd8c,f4a28fffdcd8f63e9e1f4de9c2a8d3e8197d99faeea8c332a46ae07500681fe4,True
processing/Processing/output/decomposition/raw/ideological_inversion_party_contributions.csv,full_csv,146,4f12dab9359a167be6fa4810080728e1c931db070408e70e5d3a8ea3a62af512,c3165535d2a72144c25fedee941fe7864b2ed35e99699b34525ce8090b3129d8,c3165535d2a72144c25fedee941fe7864b2ed35e99699b34525ce8090b3129d8,4f12dab9359a167be6fa4810080728e1c931db070408e70e5d3a8ea3a62af512,True
processing/Processing/output/decomposition/raw/ideological_inversion_party_district_contributions.csv,full_csv,3942,7891326574dca2856d3dbf744960ba6e5810c15fe4eef4820d7433e3f7b4b042,cd81abff95c0e1e3d9bbee9f3dc2f9e57424bfecf1be29a242e7e4bb9c0691bf,cd81abff95c0e1e3d9bbee9f3dc2f9e57424bfecf1be29a242e7e4bb9c0691bf,7891326574dca2856d3dbf744960ba6e5810c15fe4eef4820d7433e3f7b4b042,True
processing/Processing/output/decomposition/raw/inversion_case_registry.csv,ideological_slice,12,9bcac1d279e3b5204ab9d15c30a5c4b23600fdd41fba1b48e1a92bb43a68e667,119a0fc15355b20d6e34d2aa79808f30fcaed0a40da0a4afc77ec72f87da16a8,43e6bf254b424a4362a063c3faa9e4ff47367722e381a7560492decd54a065f7,9bcac1d279e3b5204ab9d15c30a5c4b23600fdd41fba1b48e1a92bb43a68e667,True
processing/Processing/output/decomposition/raw/party_accounting_all_years.csv,party_accounts,99,1eeb5fa687cc00e94b3aaa0b900d94c1639f2ccd8fbc68fa1db04ab7b12bec42,858806c2766fdc223ed96cb6fbc62f1c9fd3b4e7b740e10525d2c41da9fa8c8d,20d75a6085deb08f2b2662b4745a2b34de6481a62751064dac71599abbfbdc0c,1eeb5fa687cc00e94b3aaa0b900d94c1639f2ccd8fbc68fa1db04ab7b12bec42,True
processing/Processing/output/decomposition/raw/party_district_accounting_all_years.csv,full_csv,2673,c4f3237be31f872f3bbd6fd867d2f247b7f394a849c91cdc40a49d3634bc0fb3,b496b486f58729996f0ec12e3e1b76c10dd1714d81b81a4204e0a47c6d6c73d1,b496b486f58729996f0ec12e3e1b76c10dd1714d81b81a4204e0a47c6d6c73d1,c4f3237be31f872f3bbd6fd867d2f247b7f394a849c91cdc40a49d3634bc0fb3,True
processing/Processing/output/decomposition/tables/prose_analysis_summaries.csv,ideological_summaries,128,f17d495f2b066ff7641ea45d900aff789b1da9ed69fde8d8ccde834733631bd9,442c9e3d6e5870221c95065fae72bb258c84f7eb4d00ef2cce6330c3c4ffecb0,9961829a7ac1078e02a2216f5f707fddca4350339eb57b4a6ee312cdefd9908e,f17d495f2b066ff7641ea45d900aff789b1da9ed69fde8d8ccde834733631bd9,True
processing/Processing/output/decomposition/tables/report/generated_interpretation_source.csv,ideological_slice,12,ba8301c5127f368a863f7da8af119e393f811cd3ead3026dd57bc1d21aaed41e,e20ca1af2dd83507e96ffa4b6e3ef950f30d97dab9ee529113e1254734bc7741,b99558bfe13b629140de43a1446e3d964fc399752eaebd86251b83e7fe814d88,ba8301c5127f368a863f7da8af119e393f811cd3ead3026dd57bc1d21aaed41e,True
